0	1318.38088004037	1171.55905495391	1121.35341606134	1004.35451124791	866.461889207858	683.718199661829	579.792656837218	353.515535738954	719.998216051424	747.894910375451	235.549019371908	1232.87689871410	1007.86381644550	1319.00342557098	1598.40909406404	1780.84192110160	1560.35769744805	1416.50761650428	8.06225774829855	0	315.893245945566	4838860	272.203554772662	556.971484103996	724.264388178333	836.435825671533	960.492864396023	737.511704306045	1018.93687507371	1219.36122537443
1318.38088004037	0	351.688020023124	220.462795735344	390.216051140595	455.596801176511	779.176768486767	777.626755837893	1014.45376047298	981.748477093747	1064.19428961300	1089.81814349315	1644.14348630671	1419.13040403811	1730.27001316358	2009.67568165665	2192.10850869421	1971.62428504066	1827.77420409689	1310.87546542877	1318.38088004037	1611.60725728403	4838860	1407.43740832797	1732.73118544834	1912.80817396595	2024.97961145915	2149.03665018364	2033.22571564451	2314.65088641218	1630.62781296704
1171.55905495391	351.688020023124	0	298.611033002818	188.324151701814	405.691898799365	577.284869047986	633.823019192686	870.294159947185	779.856577654967	862.302390174222	942.996318406682	1442.25158686793	1217.23850459932	1528.37811372480	1807.78378221787	1990.21660925543	1769.73238560188	1625.88230465811	1164.05364034230	1171.55905495391	1464.78543219756	4838860	1260.61558324151	1585.90936036188	1765.98634887949	1878.15778637269	2002.21482509718	1886.40389055804	2167.82906132571	1428.73591352826
1121.35341606134	220.462795735344	298.611033002818	0	337.139064120289	258.569337197477	656.344897371190	580.599291858858	817.426296493942	858.583427283584	941.029239802839	892.790679514115	1460.11162051301	1235.09853824440	1546.23814736988	1825.64381586295	2008.07664290050	1787.59241924696	1643.74233830318	1113.84800144973	1121.35341606134	1414.57979330500	4838860	1210.40994434894	1535.70372146931	1715.78070998692	1827.95214748012	1952.00918620461	1836.19825166548	2117.62342243314	1446.59594717333
1004.35451124791	390.216051140595	188.324151701814	337.139064120289	0	266.320646387872	391.245475229133	512.344719788282	705.860761001043	593.817183836114	676.262996355369	775.791774700681	1256.21219304908	1031.19911078047	1342.33871990595	1621.74438839902	1804.17721543658	1583.69299178303	1439.84291083926	996.849096636299	1004.35451124791	1297.58088849156	4838860	1093.41103953550	1418.70481665587	1598.78180517349	1710.95324266669	1835.01028139118	1719.19934685204	2000.62451761971	1242.69651970941
866.461889207858	455.596801176511	405.691898799365	258.569337197477	266.320646387872	0	413.584511926996	325.659424350371	562.534769640460	615.823041839390	698.268854358645	637.899152660633	1205.22009365952	980.207011390918	1291.34662051640	1570.75228900946	1753.18511604702	1532.70089239347	1388.85081144970	858.956474596251	866.461889207858	1159.68826645152	4838860	955.518417495456	1280.81219461583	1460.88918313344	1573.06062062664	1697.11765935113	1581.30672481200	1862.73189557966	1191.70442031985
683.718199661829	779.176768486767	577.284869047986	656.344897371190	391.245475229133	413.584511926996	0	297.706835126791	392.834943054085	209.799239177262	292.245051696517	455.155463114604	873.524745022366	648.511662753759	959.651271879238	1239.05694037230	1421.48976740986	1201.00554375631	1057.15546281254	676.212785050222	683.718199661829	976.944576905487	4838860	772.774727949427	1098.06850506980	1278.14549358741	1390.31693108061	1514.37396980510	1398.56303526597	1679.98820603363	860.009071682692
579.792656837218	777.626755837893	633.823019192686	580.599291858858	512.344719788282	325.659424350371	297.706835126791	0	262.094057743054	396.775331909487	471.513816403507	351.229920289993	969.996999226885	744.983916958278	1056.12352608376	1335.52919457682	1517.96202161438	1297.47779796083	1153.62771701706	572.287242225611	579.792656837218	873.019034080876	4838860	668.849185124816	994.142962245187	1174.21995076280	1286.39138825600	1410.44842698049	1294.63749244136	1576.06266320902	956.481325887211
353.515535738954	1014.45376047298	870.294159947185	817.426296493942	705.860761001043	562.534769640460	392.834943054085	262.094057743054	0	429.114959443679	457.011653767706	124.173443628687	941.993642106360	716.980559837754	1028.12016896323	1307.52583745630	1489.95866449386	1269.47444084031	1125.62435989654	346.010121127347	353.515535738954	646.741912982612	4838860	442.572064026552	767.865841146923	947.942829664534	1060.11426715773	1184.17130588222	1068.36037134309	1349.78554211076	928.477968766687
719.998216051424	981.748477093747	779.856577654967	858.583427283584	593.817183836114	615.823041839390	209.799239177262	396.775331909487	429.114959443679	0	124.316791666894	491.435479504199	723.717563705210	498.704481436603	809.844090562082	1089.24975905515	1271.68258609271	1051.19836243916	907.348281495386	712.492801439816	719.998216051424	1013.22459329508	4838860	809.054744339022	1134.34852145939	1314.42550997700	1426.59694747020	1550.65398619469	1434.84305165556	1716.26822242323	710.201890365536
747.894910375451	1064.19428961300	862.302390174222	941.029239802839	676.262996355369	698.268854358645	292.245051696517	471.513816403507	457.011653767706	124.316791666894	0	519.332173828226	727.619747435631	502.606665167024	813.746274292503	1093.15194278557	1275.58476982313	1055.10054616958	911.250465225807	740.389495763844	747.894910375451	1041.12128761911	4838860	836.951438663049	1162.24521578342	1342.32220430103	1454.49364179423	1578.55068051872	1462.73974597959	1744.16491674725	714.104074095957
235.549019371908	1089.81814349315	942.996318406682	892.790679514115	775.791774700681	637.899152660633	455.155463114604	351.229920289993	124.173443628687	491.435479504199	519.332173828226	0	1004.31416216688	779.301079898273	1090.44068902375	1369.84635751682	1552.27918455438	1331.79496090083	1187.94487995706	228.043604760301	235.549019371908	528.775396615566	4838860	324.605547659507	649.899324779877	829.976313297488	942.147750790689	1066.20478951518	950.393854976046	1231.81902574371	990.798488827206
1232.87689871410	1644.14348630671	1442.25158686793	1460.11162051301	1256.21219304908	1205.22009365952	873.524745022366	969.996999226885	941.993642106360	723.717563705210	727.619747435631	1004.31416216688	0	363.939698951535	645.157274493349	922.994509683202	1105.42733672076	654.617707543990	445.742076263567	1225.37148410250	1232.87689871410	1526.10327595776	4838860	1321.93342700170	1647.22720412207	1827.30419263968	1939.47563013288	2063.53266885737	1947.72173431824	2229.14690508591	543.946640993590
1007.86381644550	1419.13040403811	1217.23850459932	1235.09853824440	1031.19911078047	980.207011390918	648.511662753759	744.983916958278	716.980559837754	498.704481436603	502.606665167024	779.301079898273	363.939698951535	0	354.658962379544	639.048603467124	821.481430504681	606.516778147189	549.060191685675	1000.35840183389	1007.86381644550	1301.09019368916	4838860	1096.92034473310	1422.21412185347	1602.29111037108	1714.46254786428	1838.51958658877	1722.70865204964	2004.13382281730	260.000734777512
1319.00342557098	1730.27001316358	1528.37811372480	1546.23814736988	1342.33871990595	1291.34662051640	959.651271879238	1056.12352608376	1028.12016896323	809.844090562082	813.746274292503	1090.44068902375	645.157274493349	354.658962379544	0	326.594766743664	557.638376251325	685.823356347943	789.421845297958	1311.49801095937	1319.00342557098	1612.22980281463	4838860	1408.05995385858	1733.35373097895	1913.43071949656	2025.60215698976	2149.65919571425	2033.84826117511	2315.27343194278	239.562844947608
1598.40909406404	2009.67568165665	1807.78378221787	1825.64381586295	1621.74438839902	1570.75228900946	1239.05694037230	1335.52919457682	1307.52583745630	1089.24975905515	1093.15194278557	1369.84635751682	922.994509683202	639.048603467124	326.594766743664	0	310.606776145514	787.878615922323	986.809127246794	1590.90367945244	1598.40909406404	1891.63547130770	4838860	1687.46562235164	2012.75939947201	2192.83638798962	2305.00782548282	2429.06486420731	2313.25392966818	2594.67910043585	409.342125446362
1780.84192110160	2192.10850869421	1990.21660925543	2008.07664290050	1804.17721543658	1753.18511604702	1421.48976740986	1517.96202161438	1489.95866449386	1271.68258609271	1275.58476982313	1552.27918455438	1105.42733672076	821.481430504681	557.638376251325	310.606776145514	0	519.455394525728	732.231506320152	1773.33650648999	1780.84192110160	2074.06829834526	4838860	1869.89844938920	2195.19222650957	2375.26921502718	2487.44065252038	2611.49769124487	2495.68675670574	2777.11192747340	591.774952483920
1560.35769744805	1971.62428504066	1769.73238560188	1787.59241924696	1583.69299178303	1532.70089239347	1201.00554375631	1297.47779796083	1269.47444084031	1051.19836243916	1055.10054616958	1331.79496090083	654.617707543990	606.516778147189	685.823356347943	787.878615922323	519.455394525728	0	255.569158325778	1552.85228283645	1560.35769744805	1853.58407469171	4838860	1649.41422573565	1974.70800285602	2154.78499137363	2266.95642886683	2391.01346759132	2275.20253305219	2556.62770381986	485.230081670737
1416.50761650428	1827.77420409689	1625.88230465811	1643.74233830318	1439.84291083926	1388.85081144970	1057.15546281254	1153.62771701706	1125.62435989654	907.348281495386	911.250465225807	1187.94487995706	445.742076263567	549.060191685675	789.421845297958	986.809127246794	732.231506320152	255.569158325778	0	1409.00220189267	1416.50761650428	1709.73399374794	4838860	1505.56414479188	1830.85792191225	2010.93491042986	2123.10634792306	2247.16338664755	2131.35245210842	2412.77762287609	588.828570620752
8.06225774829855	1310.87546542877	1164.05364034230	1113.84800144973	996.849096636299	858.956474596251	676.212785050222	572.287242225611	346.010121127347	712.492801439816	740.389495763844	228.043604760301	1225.37148410250	1000.35840183389	1311.49801095937	1590.90367945244	1773.33650648999	1552.85228283645	1409.00220189267	0	8.06225774829855	311.187779843142	4838860	264.698140161054	549.466069492388	716.758973566725	828.930411059926	952.987449784415	732.806238203621	1014.23140897129	1211.85581076282
